x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
1.392 0.001 0.423 1.391 -0.000 0.423 1.179 2.869 881.050 253.513 34.908
1.404 0.001 0.425 1.403 -0.000 0.423 1.179 1.997 877.430 249.905 38.398
1.417 0.001 0.426 1.416 -0.000 0.425 1.179 2.119 884.669 249.905 38.398
1.429 0.001 0.428 1.428 -0.000 0.426 1.178 2.058 881.050 260.729 34.908
1.442 0.001 0.428 1.441 -0.000 0.428 1.176 2.869 870.191 264.336 41.889
1.455 0.001 0.430 1.453 -0.000 0.428 1.176 2.058 890.099 258.925 33.162
1.467 0.001 0.432 1.466 -0.000 0.430 1.175 2.119 886.479 258.925 33.162
1.479 0.001 0.434 1.478 -0.000 0.432 1.175 2.241 886.479 258.925 33.162
1.492 0.001 0.434 1.491 -0.000 0.434 1.176 2.808 882.860 251.709 36.653
1.505 0.001 0.436 1.503 -0.000 0.434 1.178 2.119 879.240 240.885 40.144
1.517 0.001 0.437 1.516 -0.000 0.436 1.178 2.058 877.430 253.513 41.889
1.529 0.001 0.439 1.528 -0.000 0.437 1.177 2.058 890.099 258.925 43.635
1.542 0.000 0.439 1.541 -0.000 0.439 1.177 2.930 864.762 248.101 29.672
1.555 0.001 0.441 1.553 -0.000 0.439 1.179 2.058 888.289 246.297 41.889
1.567 0.000 0.443 1.566 -0.000 0.441 1.180 2.119 890.099 244.493 50.616
1.580 0.000 0.445 1.578 -0.000 0.443 1.181 2.119 884.669 246.297 24.435
1.592 0.001 0.445 1.591 -0.000 0.445 1.183 2.869 890.099 237.277 40.144
1.605 0.001 0.447 1.603 -0.000 0.445 1.183 2.180 888.289 253.513 45.380
1.617 0.001 0.448 1.616 -0.000 0.447 1.181 2.119 872.001 258.925 40.144
1.630 0.001 0.450 1.628 -0.000 0.448 1.179 2.119 872.001 258.925 40.144
1.642 0.001 0.450 1.641 -0.000 0.450 1.177 2.747 872.001 258.925 29.672
1.655 0.001 0.452 1.653 -0.000 0.450 1.178 2.119 868.381 248.101 43.635
1.668 0.001 0.454 1.666 -0.000 0.452 1.177 1.997 884.669 260.729 38.398
1.680 0.002 0.456 1.678 -0.000 0.454 1.176 2.180 870.191 257.121 31.417
1.693 0.002 0.456 1.691 -0.000 0.456 1.175 2.808 881.050 260.729 41.889
1.705 0.001 0.458 1.703 -0.000 0.456 1.177 2.119 870.191 242.689 52.361
1.718 0.002 0.460 1.716 -0.000 0.458 1.177 2.180 886.479 251.709 36.653
1.730 0.002 0.461 1.728 -0.000 0.460 1.179 2.058 870.191 242.689 27.926
1.742 0.002 0.461 1.741 -0.000 0.461 1.178 2.808 872.001 251.709 36.653
1.755 0.002 0.463 1.753 -0.000 0.461 1.177 2.058 882.860 258.925 40.144
1.767 0.002 0.465 1.766 -0.000 0.463 1.177 2.058 875.620 255.317 22.690
1.780 0.002 0.467 1.778 -0.000 0.465 1.176 2.058 875.620 255.317 22.690
1.792 0.002 0.467 1.791 -0.000 0.467 1.176 2.808 879.240 258.925 43.635
1.805 0.002 0.468 1.803 -0.000 0.467 1.176 1.997 861.142 248.101 26.181
1.817 0.002 0.470 1.816 -0.000 0.468 1.177 2.119 873.811 246.297 38.398
1.829 0.001 0.472 1.828 -0.000 0.470 1.177 2.180 872.001 251.709 40.144
1.842 0.001 0.472 1.841 -0.000 0.472 1.179 2.869 884.669 239.081 45.380
1.854 0.001 0.474 1.853 -0.000 0.472 1.180 2.119 866.571 246.297 34.908
1.867 0.001 0.476 1.866 -0.000 0.474 1.179 2.058 882.860 258.925 47.125
1.879 0.001 0.478 1.878 -0.000 0.476 1.178 2.119 881.050 257.121 34.908
1.892 0.001 0.478 1.891 -0.000 0.478 1.178 2.747 881.050 253.513 34.908
1.904 0.001 0.480 1.903 -0.000 0.478 1.177 2.180 897.338 262.533 33.162
1.916 0.000 0.481 1.916 -0.000 0.480 1.177 2.058 888.289 257.121 41.889
1.929 0.000 0.483 1.928 -0.000 0.481 1.177 1.997 888.289 257.121 41.889
1.941 0.000 0.483 1.940 -0.000 0.483 1.177 2.930 888.289 253.513 38.398
1.954 0.000 0.485 1.952 -0.000 0.483 1.177 2.180 875.620 251.709 50.616
1.966 0.000 0.487 1.962 -0.000 0.485 1.177 2.058 872.001 251.709 47.125
1.977 0.000 0.489 1.972 -0.000 0.487 1.175 2.119 861.142 258.925 47.125
1.987 0.000 0.489 1.980 -0.000 0.489 1.176 2.869 872.001 248.101 26.181
1.995 0.000 0.491 1.986 -0.000 0.489 1.177 2.180 890.099 251.709 26.181
2.002 0.000 0.492 1.991 -0.000 0.491 1.178 2.058 879.240 244.493 29.672
2.007 0.000 0.494 1.994 -0.000 0.492 1.181 2.180 875.620 237.277 26.181
2.010 0.000 0.494 1.996 -0.000 0.494 1.179 2.808 882.860 258.925 33.162
2.011 0.001 0.496 1.997 -0.000 0.494 1.180 2.119 872.001 244.493 40.144
2.012 0.001 0.498 1.997 -0.000 0.496 1.180 2.058 888.289 253.513 34.908
2.012 0.001 0.500 1.997 -0.000 0.498 1.180 2.119 888.289 253.513 34.908
