x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
0.378 -0.001 0.424 0.379 0.000 0.422 1.179 1.875 895.528 264.336 41.889
0.374 -0.001 0.425 0.375 0.000 0.424 1.179 1.875 873.811 249.905 38.398
0.370 -0.001 0.425 0.372 0.000 0.425 1.180 2.686 882.860 248.101 54.107
0.367 -0.001 0.427 0.368 0.000 0.425 1.180 1.936 881.050 257.121 41.889
0.363 -0.001 0.429 0.364 0.000 0.427 1.179 1.997 877.430 253.513 41.889
0.359 -0.000 0.431 0.360 0.000 0.429 1.179 1.936 868.381 248.101 36.653
0.356 -0.001 0.431 0.357 0.000 0.431 1.180 2.686 879.240 251.709 43.635
0.352 -0.001 0.432 0.353 0.000 0.431 1.182 1.936 870.191 235.473 48.871
0.348 -0.000 0.434 0.349 0.000 0.432 1.181 1.875 891.909 260.729 48.871
0.345 -0.000 0.436 0.345 0.000 0.434 1.179 1.997 884.669 264.336 31.417
0.341 -0.000 0.436 0.342 0.000 0.436 1.178 2.625 877.430 253.513 38.398
0.337 -0.000 0.437 0.338 0.000 0.436 1.178 1.936 877.430 253.513 38.398
0.333 -0.000 0.439 0.334 0.000 0.437 1.177 1.875 882.860 262.533 40.144
0.330 0.000 0.441 0.330 0.000 0.439 1.178 1.936 893.719 251.709 40.144
0.326 0.000 0.441 0.327 0.000 0.441 1.179 2.808 870.191 246.297 27.926
0.322 0.000 0.442 0.323 0.000 0.441 1.176 1.875 877.430 271.552 45.380
0.318 0.000 0.444 0.319 0.000 0.442 1.178 1.997 884.669 242.689 41.889
0.314 0.000 0.446 0.315 0.000 0.444 1.179 1.875 879.240 248.101 47.125
0.310 0.000 0.446 0.312 0.000 0.446 1.177 2.808 872.001 262.533 36.653
0.307 0.000 0.447 0.308 0.000 0.446 1.175 1.997 881.050 264.336 34.908
0.303 0.000 0.449 0.304 0.000 0.447 1.178 1.936 873.811 235.473 52.361
0.299 0.000 0.451 0.300 0.000 0.449 1.179 1.997 882.860 248.101 36.653
0.295 0.000 0.451 0.297 0.000 0.451 1.181 2.686 881.050 239.081 27.926
0.292 0.000 0.452 0.293 0.000 0.451 1.183 1.936 881.050 239.081 27.926
0.288 0.001 0.454 0.289 0.000 0.452 1.184 1.997 882.860 244.493 50.616
0.284 0.001 0.456 0.285 0.000 0.454 1.183 1.875 884.669 257.121 41.889
0.281 0.000 0.456 0.282 0.000 0.456 1.182 2.808 882.860 251.709 61.088
0.277 0.000 0.458 0.278 0.000 0.456 1.181 1.936 881.050 257.121 45.380
0.273 0.001 0.459 0.274 0.000 0.458 1.183 1.875 882.860 240.885 33.162
0.269 0.000 0.461 0.270 0.000 0.459 1.180 1.875 877.430 264.336 38.398
0.266 0.000 0.461 0.267 0.000 0.461 1.181 2.625 891.909 253.513 48.871
0.262 0.000 0.463 0.263 0.000 0.461 1.181 1.997 879.240 248.101 47.125
0.258 0.000 0.464 0.259 0.000 0.463 1.181 1.875 891.909 257.121 24.435
0.254 0.000 0.466 0.255 0.000 0.464 1.179 1.936 891.909 264.336 41.889
0.250 0.000 0.466 0.252 0.000 0.466 1.179 2.686 872.001 251.709 47.125
0.247 0.000 0.468 0.248 0.000 0.466 1.179 1.936 872.001 251.709 47.125
0.243 0.000 0.469 0.244 0.000 0.468 1.178 1.936 888.289 260.729 41.889
0.239 0.000 0.471 0.240 0.000 0.469 1.178 1.936 884.669 257.121 31.417
0.236 0.001 0.471 0.237 0.000 0.471 1.181 2.625 881.050 231.865 34.908
0.232 0.000 0.473 0.233 0.000 0.471 1.179 1.936 882.860 262.533 29.672
0.228 0.000 0.474 0.229 0.000 0.473 1.179 1.875 872.001 251.709 50.616
0.224 0.000 0.476 0.225 0.000 0.474 1.179 1.936 886.479 255.317 47.125
0.221 0.001 0.476 0.222 0.000 0.476 1.179 2.625 884.669 257.121 52.361
0.217 0.000 0.478 0.218 0.000 0.476 1.179 1.936 870.191 249.905 52.361
0.214 0.000 0.479 0.214 0.000 0.478 1.176 1.936 862.952 264.336 31.417
0.210 0.001 0.481 0.210 0.000 0.479 1.177 1.875 884.669 249.905 41.889
0.206 0.001 0.481 0.207 0.000 0.481 1.179 2.686 881.050 242.689 41.889
0.202 0.000 0.483 0.203 0.000 0.481 1.181 1.875 881.050 242.689 41.889
0.198 0.001 0.484 0.199 0.000 0.483 1.181 1.936 879.240 251.709 36.653
0.195 0.001 0.486 0.196 0.000 0.484 1.180 1.936 879.240 255.317 43.635
0.191 0.001 0.486 0.193 0.000 0.486 1.181 2.625 873.811 242.689 48.871
0.188 0.001 0.488 0.191 0.000 0.486 1.182 1.936 879.240 244.493 40.144
0.185 0.001 0.489 0.190 0.000 0.488 1.181 1.875 884.669 257.121 31.417
0.184 0.001 0.491 0.190 0.000 0.489 1.181 1.936 868.381 251.709 47.125
0.183 0.000 0.491 0.191 0.000 0.491 1.180 2.625 890.099 258.925 26.181
0.184 0.001 0.493 0.192 0.000 0.491 1.178 1.875 886.479 262.533 36.653
0.184 0.001 0.494 0.184 0.001 0.493 1.178 1.936 879.240 255.317 43.635
0.183 0.001 0.496 0.184 0.001 0.493 1.178 1.875 881.050 253.513 52.361
0.182 0.001 0.498 0.184 0.001 0.492 1.180 1.813 886.479 237.277 33.162
0.181 0.001 0.498 0.185 0.001 0.490 1.180 2.930 879.240 251.709 29.672
0.181 0.000 0.499 0.187 0.001 0.486 1.181 1.813 866.571 239.081 45.380
0.181 0.000 0.501 0.189 0.001 0.480 1.181 1.752 888.289 257.121 31.417
0.183 0.000 0.502 0.192 0.001 0.471 1.178 2.058 864.762 258.925 36.653
0.186 0.000 0.502 0.195 0.001 0.460 1.181 2.563 879.240 240.885 47.125
0.190 0.000 0.504 0.199 0.001 0.446 1.182 1.997 873.811 239.081 55.852
0.194 0.000 0.506 0.203 0.001 0.430 1.184 1.936 873.811 239.081 55.852
0.198 0.000 0.507 0.206 0.001 0.411 1.185 1.813 884.669 239.081 48.871
0.203 0.000 0.507 0.210 0.001 0.390 1.186 2.686 888.289 242.689 41.889
0.207 0.000 0.509 0.214 0.001 0.367 1.185 1.875 899.148 257.121 41.889
0.211 0.000 0.511 0.218 0.001 0.343 1.183 1.875 882.860 262.533 33.162
0.215 0.000 0.512 0.221 0.001 0.318 1.182 1.691 881.050 253.513 38.398
0.219 0.000 0.512 0.225 0.001 0.293 1.181 2.808 890.099 262.533 57.598
0.223 -0.000 0.514 0.229 0.001 0.268 1.181 1.875 890.099 251.709 33.162
0.227 0.000 0.516 0.233 0.001 0.243 1.182 1.936 862.952 239.081 41.889
0.231 0.000 0.517 0.236 0.001 0.218 1.180 1.997 881.050 260.729 38.398
0.235 -0.000 0.517 0.240 0.001 0.193 1.181 2.686 881.050 249.905 34.908
0.239 0.000 0.519 0.244 0.001 0.168 1.180 1.997 884.669 253.513 52.361
0.243 0.000 0.521 0.248 0.001 0.143 1.180 1.813 884.669 253.513 52.361
0.247 0.000 0.522 0.251 0.001 0.118 1.181 1.936 881.050 246.297 27.926
0.251 0.000 0.522 0.255 0.001 0.095 1.181 2.747 879.240 251.709 50.616
0.255 0.000 0.524 0.259 0.001 0.074 1.181 1.875 890.099 251.709 33.162
0.259 0.000 0.526 0.263 0.001 0.056 1.180 1.936 888.289 260.729 48.871
0.263 0.000 0.527 0.266 0.001 0.039 1.181 1.875 890.099 251.709 22.690
0.267 0.001 0.527 0.270 0.001 0.026 1.179 2.747 884.669 260.729 34.908
0.271 0.001 0.529 0.274 0.001 0.014 1.181 1.813 877.430 239.081 38.398
0.275 0.001 0.530 0.278 0.001 0.006 1.183 1.875 884.669 239.081 48.871
0.279 0.001 0.532 0.281 0.001 -0.001 1.184 1.997 861.142 240.885 36.653
0.283 0.001 0.532 0.285 0.001 -0.005 1.183 2.625 879.240 251.709 33.162
0.287 0.001 0.534 0.289 0.001 -0.007 1.182 1.875 866.571 249.905 34.908
0.291 0.001 0.536 0.293 0.001 -0.007 1.182 1.997 866.571 249.905 34.908
0.295 0.001 0.537 0.296 0.001 -0.007 1.181 1.936 884.669 253.513 48.871
0.299 0.001 0.537 0.300 0.001 0.537 1.181 2.625 873.811 253.513 38.398
0.303 0.001 0.539 0.304 0.001 0.537 1.180 1.875 917.246 267.944 6.982
0.307 0.001 0.540 0.308 0.001 0.539 1.179 1.752 872.001 251.709 57.598
0.311 0.001 0.542 0.311 0.001 0.540 1.176 2.180 866.571 267.944 52.361
0.314 0.001 0.542 0.315 0.001 0.542 1.176 3.296 908.197 255.317 19.199
0.319 0.001 0.544 0.319 0.001 0.542 1.176 1.447 882.860 255.317 33.162
0.322 0.001 0.545 0.323 0.001 0.544 1.175 1.936 877.430 264.336 55.852
0.326 0.001 0.547 0.326 0.001 0.545 1.174 1.997 886.479 266.140 40.144
0.330 0.001 0.547 0.330 0.001 0.547 1.175 2.869 888.289 249.905 24.435
0.334 0.001 0.549 0.334 0.001 0.547 1.177 1.752 879.240 244.493 50.616
0.338 0.001 0.550 0.338 0.001 0.549 1.179 1.875 879.240 244.493 50.616
0.341 0.001 0.552 0.341 0.001 0.550 1.179 2.180 899.148 257.121 38.398
0.345 0.001 0.552 0.345 0.001 0.552 1.179 2.808 875.620 248.101 43.635
0.349 0.000 0.554 0.349 0.001 0.552 1.178 1.813 866.571 257.121 38.398
0.352 0.000 0.555 0.353 0.001 0.554 1.177 1.936 886.479 262.533 47.125
0.356 0.000 0.557 0.356 0.001 0.555 1.177 1.752 873.811 249.905 20.945
0.360 -0.000 0.557 0.360 0.001 0.557 1.180 2.747 859.332 231.865 62.834
0.364 -0.000 0.559 0.364 0.001 0.557 1.182 1.936 882.860 240.885 43.635
0.367 0.000 0.560 0.368 0.001 0.559 1.184 1.936 886.479 237.277 29.672
0.371 0.000 0.562 0.371 0.001 0.560 1.182 1.997 879.240 258.925 40.144
0.375 0.000 0.562 0.375 0.001 0.562 1.182 2.625 870.191 246.297 27.926
0.379 0.000 0.564 0.379 0.001 0.562 1.182 1.936 875.620 251.709 50.616
0.383 0.000 0.565 0.383 0.000 0.564 1.181 1.997 875.620 251.709 50.616
0.386 0.000 0.567 0.386 0.000 0.565 1.181 1.813 881.050 253.513 45.380
0.390 0.000 0.567 0.390 0.000 0.567 1.182 2.747 877.430 246.297 38.398
0.394 0.000 0.569 0.394 0.000 0.567 1.183 1.875 890.099 244.493 47.125
0.398 -0.000 0.570 0.398 0.000 0.569 1.183 1.875 875.620 244.493 26.181
0.402 -0.000 0.572 0.401 0.000 0.570 1.181 1.936 864.762 258.925 50.616
0.405 -0.000 0.572 0.405 0.000 0.572 1.181 2.563 895.528 253.513 45.380
0.409 -0.000 0.574 0.409 0.000 0.572 1.181 1.997 877.430 249.905 41.889
0.413 -0.000 0.575 0.413 0.000 0.574 1.182 1.752 888.289 249.905 52.361
0.417 -0.000 0.577 0.416 0.000 0.575 1.183 2.119 877.430 239.081 41.889
0.420 0.000 0.577 0.420 0.000 0.577 1.181 2.625 884.669 264.336 38.398
0.424 0.000 0.579 0.424 0.000 0.577 1.179 1.997 868.381 262.533 43.635
0.428 0.000 0.581 0.428 0.000 0.579 1.177 1.875 868.381 262.533 43.635
0.432 0.000 0.582 0.431 0.000 0.581 1.177 1.936 872.001 251.709 33.162
0.436 0.001 0.582 0.435 0.000 0.582 1.179 2.625 895.528 246.297 20.945
0.439 0.001 0.584 0.439 0.000 0.582 1.180 1.936 875.620 240.885 43.635
0.443 0.001 0.585 0.443 0.000 0.584 1.180 1.813 879.240 251.709 50.616
0.447 0.001 0.587 0.446 0.000 0.585 1.179 1.875 877.430 257.121 41.889
0.451 0.001 0.587 0.450 0.000 0.587 1.180 2.930 877.430 249.905 55.852
0.455 0.001 0.589 0.454 0.000 0.587 1.182 1.813 875.620 237.277 33.162
0.459 0.001 0.590 0.458 0.000 0.589 1.181 1.936 870.191 249.905 41.889
0.462 0.001 0.592 0.461 0.000 0.590 1.183 1.997 884.669 239.081 41.889
0.466 0.001 0.592 0.465 0.000 0.592 1.184 2.686 879.240 244.493 54.107
0.470 0.001 0.594 0.469 0.000 0.592 1.185 1.936 872.001 240.885 33.162
0.474 0.001 0.596 0.473 0.000 0.594 1.185 1.997 872.001 240.885 33.162
0.477 0.001 0.597 0.476 0.000 0.596 1.184 1.875 862.952 249.905 45.380
0.481 0.001 0.597 0.480 0.000 0.597 1.184 2.686 882.860 248.101 36.653
0.485 0.001 0.599 0.484 0.000 0.597 1.185 1.936 893.719 248.101 33.162
0.488 0.001 0.601 0.488 0.000 0.599 1.184 1.936 882.860 251.709 36.653
0.492 0.001 0.602 0.491 0.000 0.601 1.182 1.936 868.381 255.317 47.125
0.496 0.001 0.602 0.495 0.000 0.602 1.182 2.625 882.860 251.709 36.653
0.499 0.001 0.604 0.499 0.000 0.602 1.183 1.936 879.240 244.493 26.181
0.503 0.000 0.606 0.503 0.000 0.604 1.182 1.936 862.952 249.905 48.871
0.507 0.000 0.607 0.506 0.000 0.606 1.181 1.936 875.620 255.317 26.181
0.511 0.000 0.607 0.510 0.000 0.607 1.179 2.686 890.099 266.140 29.672
0.514 0.000 0.609 0.514 0.000 0.607 1.177 1.875 881.050 264.336 27.926
0.518 0.000 0.611 0.518 0.000 0.609 1.177 1.997 882.860 258.925 43.635
0.522 0.000 0.612 0.521 0.000 0.611 1.178 1.936 872.001 240.885 26.181
0.525 0.000 0.612 0.525 0.000 0.612 1.178 2.625 895.528 260.729 38.398
0.529 -0.000 0.614 0.529 0.000 0.612 1.180 1.936 884.669 242.689 48.871
0.533 -0.000 0.616 0.533 0.000 0.614 1.179 1.936 877.430 257.121 38.398
0.537 -0.000 0.617 0.536 0.000 0.616 1.179 1.875 888.289 257.121 38.398
0.540 -0.000 0.617 0.540 0.000 0.617 1.179 2.686 877.430 253.513 45.380
0.544 -0.000 0.619 0.544 0.000 0.617 1.179 1.875 875.620 251.709 50.616
0.548 -0.000 0.621 0.548 0.000 0.619 1.177 1.875 882.860 266.140 33.162
0.552 -0.000 0.622 0.551 0.000 0.621 1.177 1.997 884.669 253.513 27.926
0.556 -0.000 0.622 0.555 0.000 0.622 1.179 2.625 870.191 242.689 38.398
0.560 -0.000 0.624 0.559 0.000 0.622 1.179 1.936 879.240 251.709 40.144
0.563 -0.000 0.626 0.563 0.000 0.624 1.178 1.875 877.430 257.121 31.417
0.567 -0.001 0.627 0.566 0.000 0.626 1.177 1.936 868.381 258.925 50.616
0.571 -0.001 0.627 0.570 0.000 0.627 1.180 2.625 877.430 235.473 38.398
0.575 -0.000 0.629 0.574 0.000 0.627 1.182 1.997 886.479 237.277 22.690
0.578 -0.001 0.631 0.578 0.000 0.629 1.182 1.936 879.240 248.101 47.125
0.582 -0.001 0.633 0.581 0.000 0.631 1.183 1.997 890.099 248.101 57.598
0.586 -0.001 0.633 0.585 0.000 0.633 1.184 2.563 872.001 244.493 54.107
0.590 -0.001 0.634 0.589 0.000 0.633 1.182 1.936 879.240 255.317 29.672
0.593 -0.001 0.636 0.593 0.000 0.634 1.179 1.875 873.811 267.944 34.908
0.597 -0.001 0.638 0.596 0.000 0.636 1.177 1.997 884.669 264.336 45.380
0.601 -0.001 0.638 0.600 0.000 0.638 1.178 2.686 879.240 251.709 43.635
0.604 -0.001 0.639 0.604 0.000 0.638 1.179 1.936 888.289 246.297 52.361
0.608 -0.001 0.641 0.608 0.000 0.639 1.181 1.997 882.860 244.493 36.653
0.612 -0.001 0.643 0.611 0.000 0.641 1.182 1.936 879.240 240.885 50.616
0.616 -0.001 0.643 0.615 0.000 0.643 1.180 2.686 877.430 264.336 27.926
0.619 -0.001 0.645 0.619 0.000 0.643 1.180 1.936 861.142 248.101 33.162
0.623 -0.001 0.646 0.623 0.000 0.645 1.180 1.936 873.811 246.297 48.871
0.627 -0.001 0.648 0.626 0.000 0.646 1.181 1.997 875.620 248.101 36.653
0.630 -0.001 0.648 0.630 0.000 0.648 1.179 2.686 881.050 260.729 41.889
0.634 -0.001 0.650 0.634 0.000 0.648 1.182 1.875 888.289 239.081 48.871
0.638 -0.001 0.651 0.638 0.000 0.650 1.179 1.875 852.093 257.121 55.852
0.642 -0.001 0.653 0.641 0.000 0.651 1.181 1.936 897.338 248.101 43.635
0.645 -0.001 0.653 0.645 0.000 0.653 1.181 2.686 875.620 251.709 50.616
0.649 -0.001 0.655 0.649 0.000 0.653 1.182 1.997 873.811 242.689 48.871
0.653 -0.000 0.656 0.653 0.000 0.655 1.182 1.936 873.811 246.297 34.908
0.657 -0.000 0.658 0.656 0.000 0.656 1.182 1.875 873.811 246.297 34.908
0.660 -0.000 0.658 0.660 0.000 0.658 1.183 2.686 882.860 244.493 36.653
0.664 -0.000 0.660 0.664 0.000 0.658 1.184 1.936 864.762 240.885 54.107
0.668 -0.001 0.661 0.668 0.000 0.660 1.185 1.997 877.430 239.081 38.398
0.672 -0.000 0.663 0.671 0.000 0.661 1.184 1.875 879.240 255.317 54.107
0.675 -0.000 0.663 0.675 0.000 0.663 1.183 2.625 886.479 255.317 47.125
0.679 -0.000 0.665 0.679 0.000 0.663 1.181 2.058 877.430 260.729 34.908
0.683 -0.000 0.666 0.683 0.000 0.665 1.180 1.875 884.669 260.729 34.908
0.687 0.000 0.668 0.686 0.000 0.666 1.179 1.936 877.430 257.121 34.908
0.690 0.000 0.668 0.690 0.000 0.668 1.179 2.747 875.620 248.101 50.616
0.694 0.000 0.670 0.694 0.000 0.668 1.181 1.875 888.289 242.689 48.871
0.698 0.000 0.672 0.698 0.000 0.670 1.181 2.058 882.860 251.709 33.162
0.702 0.000 0.673 0.701 0.000 0.672 1.181 1.936 882.860 251.709 33.162
0.705 0.000 0.673 0.705 0.000 0.673 1.179 2.625 877.430 260.729 31.417
0.709 0.001 0.675 0.709 0.000 0.673 1.180 1.936 879.240 244.493 43.635
0.712 0.001 0.677 0.713 0.000 0.675 1.180 1.936 870.191 253.513 41.889
0.716 0.001 0.678 0.716 0.000 0.677 1.180 1.936 881.050 253.513 55.852
0.720 0.001 0.678 0.720 0.000 0.678 1.177 2.625 873.811 264.336 48.871
0.724 0.001 0.680 0.724 0.000 0.678 1.180 1.997 872.001 233.669 33.162
0.727 0.001 0.682 0.728 0.000 0.680 1.181 1.813 900.958 251.709 43.635
0.731 0.001 0.684 0.731 0.000 0.682 1.181 2.119 886.479 251.709 36.653
0.735 0.001 0.684 0.735 0.000 0.684 1.181 2.625 877.430 253.513 31.417
0.739 0.001 0.685 0.739 0.000 0.684 1.180 1.997 872.001 251.709 29.672
0.743 0.000 0.687 0.743 0.000 0.685 1.178 1.936 882.860 269.748 50.616
0.746 0.000 0.689 0.746 0.000 0.687 1.175 1.875 882.860 269.748 50.616
0.750 0.000 0.689 0.750 0.000 0.689 1.175 2.686 879.240 255.317 36.653
0.754 0.000 0.690 0.754 0.000 0.689 1.176 1.875 891.909 257.121 48.871
0.758 0.000 0.692 0.758 0.000 0.690 1.176 1.936 879.240 255.317 33.162
0.761 0.001 0.694 0.761 0.000 0.692 1.178 1.875 893.719 248.101 40.144
0.765 0.001 0.694 0.765 0.000 0.694 1.178 2.686 891.909 257.121 31.417
0.769 0.001 0.695 0.769 0.000 0.694 1.177 1.875 884.669 260.729 38.398
0.773 0.001 0.697 0.773 0.000 0.695 1.179 1.936 890.099 248.101 47.125
0.776 0.001 0.699 0.776 0.000 0.697 1.178 1.936 877.430 257.121 41.889
0.780 0.001 0.699 0.780 0.000 0.699 1.178 2.625 882.860 251.709 47.125
0.784 0.001 0.700 0.784 0.000 0.699 1.179 1.936 888.289 249.905 20.945
0.788 0.001 0.702 0.788 0.000 0.700 1.179 1.936 891.909 257.121 34.908
0.791 0.001 0.704 0.791 0.000 0.702 1.179 1.936 891.909 257.121 34.908
0.795 0.001 0.704 0.795 0.000 0.704 1.179 2.686 877.430 249.905 41.889
0.799 0.001 0.705 0.799 0.000 0.704 1.179 1.936 884.669 253.513 41.889
0.803 0.001 0.707 0.803 0.000 0.705 1.181 1.997 868.381 240.885 61.088
0.807 0.001 0.709 0.806 0.000 0.707 1.180 1.813 886.479 258.925 36.653
0.811 0.001 0.709 0.810 0.000 0.709 1.181 2.747 873.811 246.297 38.398
0.814 0.001 0.710 0.814 0.000 0.709 1.181 1.875 884.669 249.905 31.417
0.818 0.001 0.712 0.818 0.000 0.710 1.181 2.058 872.001 248.101 40.144
0.822 0.001 0.714 0.821 0.000 0.712 1.182 1.813 886.479 248.101 36.653
0.826 0.001 0.714 0.825 0.000 0.714 1.182 2.686 877.430 249.905 34.908
0.829 0.001 0.715 0.829 0.000 0.714 1.182 1.936 881.050 246.297 41.889
0.833 0.001 0.717 0.833 0.000 0.715 1.183 2.180 866.571 242.689 41.889
0.837 0.001 0.719 0.836 0.000 0.717 1.182 1.875 877.430 249.905 38.398
0.841 0.001 0.719 0.840 0.000 0.719 1.183 2.563 882.860 248.101 43.635
0.844 0.001 0.721 0.844 0.000 0.719 1.182 1.875 890.099 258.925 33.162
0.848 0.001 0.722 0.848 0.000 0.721 1.184 1.936 886.479 237.277 47.125
0.852 0.001 0.724 0.851 0.000 0.722 1.185 1.936 872.001 240.885 36.653
0.856 0.001 0.724 0.855 0.000 0.724 1.184 2.625 890.099 251.709 36.653
0.859 0.001 0.726 0.859 0.000 0.724 1.183 1.936 884.669 257.121 38.398
0.863 0.001 0.727 0.863 0.000 0.726 1.182 1.997 882.860 255.317 47.125
0.867 0.001 0.729 0.866 0.000 0.727 1.182 1.936 873.811 249.905 34.908
0.871 0.001 0.729 0.870 0.000 0.729 1.182 2.686 888.289 253.513 38.398
0.875 0.001 0.731 0.874 0.000 0.729 1.182 1.875 888.289 253.513 52.361
0.879 0.000 0.732 0.878 0.000 0.731 1.181 1.936 884.669 257.121 38.398
0.882 0.000 0.734 0.881 0.000 0.732 1.180 1.936 875.620 255.317 47.125
0.886 0.001 0.734 0.885 0.000 0.734 1.179 2.625 875.620 255.317 47.125
0.890 0.001 0.736 0.889 0.000 0.734 1.180 1.997 875.620 248.101 54.107
0.894 0.001 0.737 0.893 0.000 0.736 1.182 1.875 879.240 240.885 33.162
0.897 0.001 0.739 0.896 0.000 0.737 1.182 1.936 879.240 248.101 47.125
0.901 0.001 0.739 0.900 0.000 0.739 1.184 2.625 873.811 235.473 45.380
0.905 0.001 0.741 0.904 0.000 0.739 1.185 1.936 882.860 244.493 36.653
0.909 0.001 0.742 0.908 0.000 0.741 1.184 1.875 886.479 255.317 36.653
0.912 0.001 0.744 0.911 0.000 0.742 1.183 1.936 870.191 249.905 59.343
0.916 0.001 0.744 0.915 0.000 0.744 1.183 2.686 890.099 251.709 43.635
0.920 0.001 0.746 0.919 0.000 0.744 1.182 1.936 873.811 253.513 31.417
0.923 0.001 0.747 0.923 0.000 0.746 1.182 1.936 870.191 246.297 41.889
0.927 0.001 0.749 0.926 0.000 0.747 1.182 1.875 866.571 246.297 38.398
0.931 0.001 0.749 0.930 0.000 0.749 1.182 2.747 866.571 246.297 38.398
0.934 0.001 0.751 0.934 0.000 0.749 1.184 1.936 884.669 242.689 55.852
0.938 0.000 0.753 0.938 0.000 0.751 1.182 1.936 888.289 260.729 38.398
0.942 0.000 0.754 0.941 0.000 0.753 1.182 1.936 882.860 251.709 40.144
0.946 0.000 0.754 0.945 0.000 0.754 1.182 2.686 877.430 249.905 31.417
0.949 0.000 0.756 0.949 0.000 0.754 1.183 1.936 870.191 235.473 27.926
0.953 -0.000 0.758 0.953 0.000 0.756 1.182 1.997 891.909 260.729 38.398
0.957 -0.000 0.759 0.956 0.000 0.758 1.182 1.936 884.669 249.905 52.361
0.961 -0.000 0.759 0.960 0.000 0.759 1.180 2.686 875.620 262.533 50.616
0.965 -0.000 0.761 0.964 0.000 0.759 1.182 1.997 888.289 239.081 45.380
0.968 -0.001 0.763 0.968 0.000 0.761 1.184 1.936 886.479 240.885 47.125
0.972 -0.001 0.764 0.971 0.000 0.763 1.182 1.936 879.240 262.533 36.653
0.976 -0.001 0.764 0.975 0.000 0.764 1.180 2.625 879.240 262.533 36.653
0.979 -0.001 0.766 0.979 0.000 0.764 1.179 1.936 879.240 255.317 50.616
0.983 -0.001 0.768 0.983 0.000 0.766 1.180 1.936 886.479 251.709 54.107
0.987 -0.001 0.770 0.986 0.000 0.768 1.182 1.997 888.289 235.473 38.398
0.990 -0.001 0.770 0.990 0.000 0.770 1.183 2.686 872.001 244.493 50.616
0.994 -0.001 0.771 0.994 0.000 0.770 1.182 1.936 872.001 255.317 50.616
0.998 -0.001 0.773 0.998 0.000 0.771 1.181 1.936 877.430 253.513 27.926
1.001 -0.001 0.775 1.001 0.000 0.773 1.181 1.875 891.909 257.121 41.889
1.005 -0.001 0.775 1.005 0.000 0.775 1.179 2.747 873.811 260.729 48.871
1.009 -0.001 0.776 1.009 0.000 0.775 1.179 1.752 875.620 251.709 29.672
1.013 -0.001 0.778 1.013 0.000 0.776 1.181 1.875 888.289 239.081 41.889
1.016 -0.001 0.779 1.016 0.000 0.778 1.182 1.936 873.811 246.297 55.852
1.020 -0.001 0.779 1.020 0.000 0.779 1.182 2.686 873.811 246.297 55.852
1.024 -0.000 0.781 1.024 0.000 0.779 1.183 1.936 886.479 244.493 47.125
1.028 -0.000 0.783 1.028 0.000 0.781 1.184 1.875 868.381 244.493 36.653
1.032 -0.000 0.784 1.031 0.000 0.783 1.182 1.875 886.479 258.925 47.125
1.035 -0.000 0.784 1.035 0.000 0.784 1.180 2.808 866.571 260.729 31.417
1.039 0.000 0.786 1.039 0.000 0.784 1.181 1.813 879.240 240.885 29.672
1.043 0.000 0.788 1.043 0.000 0.786 1.182 1.997 873.811 246.297 45.380
1.047 -0.000 0.789 1.046 0.000 0.788 1.181 1.875 891.909 260.729 41.889
1.050 0.000 0.789 1.050 0.000 0.789 1.180 2.747 884.669 257.121 38.398
1.054 0.000 0.791 1.054 0.000 0.789 1.180 1.936 875.620 248.101 33.162
1.058 -0.000 0.793 1.058 0.000 0.791 1.179 1.936 872.001 255.317 36.653
1.062 0.000 0.794 1.061 0.000 0.793 1.182 1.936 873.811 235.473 24.435
1.066 -0.000 0.794 1.065 0.000 0.794 1.183 2.625 884.669 242.689 38.398
1.069 -0.000 0.796 1.069 0.000 0.794 1.183 1.936 879.240 251.709 47.125
1.073 -0.000 0.798 1.073 0.000 0.796 1.181 1.875 875.620 258.925 29.672
1.077 -0.000 0.799 1.076 0.000 0.798 1.181 1.936 873.811 249.905 48.871
1.081 -0.000 0.799 1.080 0.000 0.799 1.179 2.686 879.240 262.533 40.144
1.085 -0.000 0.801 1.084 0.000 0.799 1.181 1.997 872.001 237.277 47.125
1.089 0.000 0.803 1.088 0.000 0.801 1.181 1.813 879.240 248.101 36.653
1.092 0.000 0.804 1.091 0.000 0.803 1.178 1.997 873.811 267.944 45.380
1.096 0.000 0.804 1.095 0.000 0.804 1.180 2.625 879.240 244.493 15.708
1.100 0.001 0.806 1.099 0.000 0.804 1.179 2.058 884.669 260.729 45.380
1.104 0.000 0.808 1.103 0.000 0.806 1.180 1.875 888.289 249.905 45.380
1.107 0.000 0.810 1.106 0.000 0.808 1.180 1.997 881.050 249.905 27.926
1.111 0.001 0.810 1.110 0.000 0.810 1.179 2.686 882.860 258.925 33.162
1.115 0.001 0.811 1.114 0.000 0.810 1.179 1.936 893.719 258.925 36.653
1.118 0.000 0.813 1.118 0.000 0.811 1.179 1.936 886.479 255.317 43.635
1.122 0.001 0.815 1.121 0.000 0.813 1.178 1.936 886.479 258.925 50.616
1.126 0.001 0.815 1.125 0.000 0.815 1.177 2.686 884.669 260.729 48.871
1.129 0.000 0.816 1.129 0.000 0.815 1.176 1.997 875.620 258.925 22.690
1.133 0.001 0.818 1.133 0.000 0.816 1.179 1.875 877.430 239.081 27.926
